190283,1,1,1,4,1,2,1,1,2,3,3,4,1,1,2,1
120284,1,2,1,3,3,2,1,5,3,1,4,4,1,2,2,1
90167,2,2,2,4,1,2,1,3,2,2,1,4,2,1,2,1
90055,1,2,3,2,3,2,1,4,1,4,3,3,3,2,1,1
130414,1,2,2,4,1,2,2,4,1,1,3,3,2,2,1,1
100302,2,2,2,4,1,2,3,4,3,2,2,1,2,2,1,1
160412,2,1,2,5,3,2,1,4,2,2,1,4,1,1,2,2
130459,1,2,1,2,3,1,1,4,1,2,2,4,1,1,1,1
190348,3,1,2,4,2,1,2,5,1,1,3,4,1,2,1,2
100256,2,2,1,5,3,1,1,3,1,1,3,3,2,1,1,2
140385,2,3,2,5,2,2,2,4,1,1,2,3,3,1,1,2
80104,2,1,1,3,3,1,1,1,2,4,4,3,2,1,1,1
80181,2,2,1,5,2,1,1,1,1,1,3,3,2,2,1,2
80162,1,3,1,5,2,2,1,1,2,3,1,2,2,1,1,2
130373,1,3,1,5,3,1,3,5,1,1,3,3,2,2,1,2
passteach,1,3,2,3,2,1,3,1,3,2,1,3,1,1,1,1
150412,2,2,1,5,3,2,3,3,2,4,4,4,3,2,2,1
140383,2,1,1,5,3,1,3,4,1,1,3,3,3,1,1,2
110454,1,2,1,5,3,1,3,4,1,1,1,2,1,1,1,2
80087,1,1,1,5,3,1,3,3,1,1,1,3,3,2,1,2
140514,2,3,1,3,3,2,1,5,1,1,1,4,3,2,1,2
80430,1,3,1,5,3,1,3,1,1,4,1,2,1,1,1,2
170393,2,2,1,3,1,2,3,4,1,1,3,4,3,2,1,1
180117,1,1,2,5,3,1,3,4,1,2,2,1,3,2,2,1
100221,1,1,1,3,3,2,3,4,1,2,2,3,3,1,2,1
110463,1,2,2,3,3,1,1,4,1,1,2,3,1,2,2,1
180444,2,3,1,2,1,1,1,1,1,3,3,1,2,2,2,2
90242,2,2,2,4,3,1,2,3,3,4,4,2,3,1,2,1
140390,2,2,3,5,2,1,1,4,1,3,4,3,1,1,2,1
100244,1,3,3,3,2,2,1,3,1,2,2,4,3,2,2,1
passteach,1,3,1,3,2,1,1,1,3,4,1,3,3,2,1,1
110276,2,1,2,3,2,1,1,3,1,1,3,3,3,2,1,2
90606,2,1,3,3,2,2,2,4,3,1,3,2,1,2,1,1
80193,2,2,2,3,1,1,2,4,1,2,2,3,2,1,1,2
passteach,2,1,2,3,1,1,3,4,1,4,1,4,2,1,1,2
90266,1,1,2,2,2,1,1,3,1,2,3,2,1,1,1,2
180394,1,1,1,3,3,1,1,1,1,3,2,1,1,1,1,2
100679,1,1,1,3,1,2,1,3,1,4,3,2,1,1,1,1
150420,1,1,2,5,1,2,2,3,2,1,3,1,1,1,2,1
80169,3,3,3,5,3,2,3,5,1,1,1,4,2,2,2,1
80199,1,2,1,5,3,1,1,4,1,3,2,4,1,2,1,2
160285,1,2,2,5,1,1,2,5,2,1,1,4,1,1,1,2
90226,1,3,1,3,3,2,1,4,1,3,2,4,2,1,1,1
passteach,2,1,3,3,2,1,2,1,1,2,1,1,1,2,1,1
80185,1,1,1,5,1,2,1,3,1,3,2,3,3,2,2,2
80014,2,2,1,3,1,2,3,3,1,3,2,3,3,1,1,2
80449,1,1,1,3,3,2,1,3,2,3,2,4,1,2,1,2
80075,1,1,1,3,3,2,1,3,1,1,2,4,1,1,1,2
80618,1,1,3,3,3,2,1,3,1,2,1,4,1,1,1,1
190322,2,2,3,3,1,1,3,3,1,1,2,4,1,1,1,1
170253,1,2,1,3,3,2,1,3,1,3,1,4,1,2,2,1
190286,2,1,3,3,3,1,1,3,1,3,2,3,3,2,2,2
80047,1,2,2,3,3,2,3,5,2,3,2,4,2,2,1,2
90225,1,1,3,3,2,1,1,3,1,4,2,4,1,2,2,1
100240,1,1,3,3,3,2,1,4,1,2,2,3,3,2,1,2
80057,1,2,3,3,2,1,1,4,1,1,2,3,2,2,1,1
90472,2,2,1,3,2,1,3,1,1,4,2,4,1,1,1,2
80086,2,1,1,3,3,1,1,5,1,1,1,4,2,1,2,2
190426,2,2,1,3,3,2,1,3,2,3,1,4,2,1,1,1
150426,1,2,1,5,3,1,3,5,1,2,1,1,2,1,1,1
80085,2,2,1,3,3,2,3,5,1,1,1,3,2,1,1,1
80229,1,1,2,5,3,2,2,2,3,3,4,3,3,2,2,1
90556,1,3,1,3,3,1,1,1,2,2,1,3,1,1,2,1
150395,1,3,1,1,3,2,2,1,2,3,3,4,1,2,2,2
140411,1,1,1,5,3,2,1,3,2,3,2,4,3,1,2,1
110461,1,3,2,5,3,2,3,1,1,4,3,3,3,1,1,2
passteach,1,1,2,1,1,2,2,3,2,4,4,1,2,1,1,1
110423,2,3,1,5,3,1,1,5,1,2,2,4,3,1,1,1
60092,1,1,1,5,2,2,1,4,2,4,1,4,3,1,1,2
80505,1,2,2,1,3,2,3,1,1,1,3,2,3,2,1,1
90491,3,1,2,2,1,2,1,4,1,4,3,3,3,2,1,2
70316,1,1,1,4,1,1,1,5,2,1,2,3,1,1,2,1
130322,3,2,2,3,1,1,2,1,3,4,1,2,3,2,2,1
170450,1,1,2,1,1,1,2,1,2,2,3,3,1,1,2,1
60028,1,1,1,2,2,2,1,3,1,3,1,3,1,2,1,1
60069,1,1,2,1,3,2,3,1,1,3,4,1,3,1,2,2
60070,1,1,1,4,3,1,1,3,1,4,1,4,3,1,1,1
130281,2,2,2,4,1,1,3,1,1,3,2,3,1,1,2,2
passteach,2,2,1,3,2,1,2,3,2,3,2,4,3,2,2,2
passteach,2,3,2,5,2,1,2,3,3,3,2,1,3,1,1,1
passteach,2,1,3,3,3,2,3,1,3,1,3,3,3,1,2,2
passteach,3,1,2,5,2,1,1,5,2,2,4,1,2,1,1,2
passteach,2,3,3,2,2,1,1,1,2,3,3,1,2,1,1,2
passteach,2,2,2,3,2,1,3,5,3,3,1,1,1,1,2,1
passteach,1,3,1,5,1,1,3,3,1,3,3,1,3,1,1,1
passteach,2,2,2,3,3,1,2,3,2,3,4,1,2,2,2,1
passteach,2,1,2,2,1,1,2,2,3,2,2,3,3,2,2,2
passteach,1,2,2,3,2,2,3,5,3,4,3,3,3,1,1,2
passteach,3,3,3,4,3,1,2,5,3,4,3,4,1,2,2,1
passteach,2,2,1,4,1,2,3,4,3,3,4,3,3,2,1,1
passteach,2,3,3,1,2,2,2,1,3,4,3,4,1,2,2,2
passteach,1,3,1,1,2,1,3,1,2,3,3,4,3,2,2,2
passteach,2,2,2,5,2,1,1,1,3,3,4,3,1,1,1,2
passteach,2,3,1,4,1,2,2,1,3,4,4,4,1,1,1,2
passteach,1,3,2,3,3,2,3,1,3,2,1,1,2,2,1,2
passteach,2,2,2,3,2,1,2,5,1,3,4,1,2,1,2,1
passteach,2,1,3,4,2,1,2,5,1,4,4,3,2,2,2,2
60280,3,3,3,5,3,1,1,1,1,4,1,3,1,2,1,1
120410,3,3,3,5,3,2,3,1,2,2,2,3,3,1,1,2
180231,1,3,3,5,3,2,2,1,3,3,3,4,3,1,1,2
70307,1,1,1,5,2,1,3,5,1,3,3,1,3,1,2,1
70231,2,2,3,5,2,1,3,1,1,1,3,3,2,1,2,2
110641,3,1,2,5,2,1,3,5,1,1,1,4,2,1,2,1
90544,2,2,1,1,2,1,2,4,1,1,3,1,2,1,1,2
90268,1,3,1,3,2,2,1,1,2,2,1,2,1,2,1,2
70325,1,1,1,3,2,1,3,1,1,1,1,2,1,2,1,1
70305,1,2,3,3,2,1,1,1,1,4,2,2,1,1,1,1
80115,2,1,3,3,2,1,1,1,2,2,1,2,3,1,1,2
80083,3,3,1,2,2,2,1,1,2,2,1,2,1,1,1,2
100402,2,2,1,4,3,2,3,4,1,2,2,3,3,2,2,1
70017,3,3,1,1,2,1,1,3,1,2,2,2,3,2,2,1
70279,1,1,2,5,3,2,1,2,1,2,2,3,1,1,2,1
70006,1,1,2,2,2,1,1,2,2,4,1,3,1,1,2,1
100677,1,1,3,5,3,2,3,2,2,4,2,3,3,1,2,1
110433,1,1,1,3,3,1,1,2,2,3,2,3,1,1,2,2
140405,2,2,1,3,3,2,3,2,1,1,2,3,2,1,2,1
passteach,1,1,3,1,1,2,2,4,2,4,4,3,3,2,1,2
passteach,2,1,2,2,3,2,2,3,2,2,4,1,2,2,2,1
passteach,2,2,2,5,1,2,2,3,2,4,4,1,1,2,2,1
90235,1,1,1,3,2,2,1,3,3,3,2,3,1,2,1,2
180362,3,1,1,3,3,1,3,4,2,1,4,3,2,2,1,1
140407,2,1,1,4,3,2,3,5,1,3,4,3,1,2,1,2
180152,2,1,1,3,2,1,1,3,1,3,1,3,1,2,2,1
90251,2,1,1,5,2,1,1,2,2,3,2,2,1,2,2,1
70133,2,1,1,3,2,1,3,4,1,4,4,4,1,2,1,1
70226,3,1,3,3,3,2,1,3,2,3,1,4,1,1,1,1
150315,2,3,3,4,3,2,3,3,1,4,1,4,1,1,1,1
80120,1,3,1,2,2,1,2,1,2,2,1,4,3,1,1,1
60281,3,3,1,3,2,2,1,1,1,2,1,3,3,2,1,1
170260,1,2,2,5,3,1,3,4,1,2,1,4,3,1,1,1
170258,2,3,1,5,3,1,3,4,1,4,2,4,2,1,2,1
passteach,1,1,2,3,2,2,1,3,3,4,1,3,3,2,1,2
